wordStem,wordClass,valence,arousal
attackieren,VERB,-0.0048,0
aufblasen,VERB,-0.0048,0
aufblähen,VERB,-0.0048,0
aufbringen,VERB,-0.0048,0
auffallen,VERB,-0.3386,0
aufgeben,VERB,-0.2098,0
aufgebracht,ADJ,-0.0048,0
aufgeregt,ADJ,-0.0048,0
aufhören,VERB,-0.0142,0
auflösen,VERB,-0.0412,0
aufregen,VERB,-0.0048,0
aufreibend,VERB,-0.0048,0
aufrühren,VERB,-0.0256,0
aufschlagen,VERB,-0.04,0
aufschreien,VERB,-0.043,0
aufwühlen,VERB,-0.0398,0
ausbeuten,VERB,-0.3215,0
ausbrechen,VERB,-0.1819,0
auseinanderfallen,VERB,-0.0048,0
auseinandersetzen,VERB,-0.0584,0
ausfallen,VERB,-0.3481,0
ausgehungert,ADJ,-0.0048,0
ausgestorben,ADJ,-0.0389,0
ausgleiten,VERB,-0.0048,0
ausgrenzen,VERB,-0.0048,0
ausradieren,VERB,-0.0048,0
ausrotten,VERB,-0.0048,0
ausschalten,VERB,-0.0048,0
ausschließen,VERB,-0.4935,0
aussetzen,VERB,-0.3413,0
aussichtslos,ADJ,-0.183,0
aussterben,VERB,-0.0048,0
banal,ADJ,-0.3166,0
barbarisch,ADJ,-0.3176,0
beanstandet,ADJ,-0.333,0
bedauerlich,ADJ,-0.0551,0
bedauern,VERB,-0.0574,0
bedauernswert,ADJ,-0.0048,0
bedenklich,ADJ,-0.7701,0
bedeppert,ADJ,-0.0048,0
bedeutungslos,ADJ,-0.6046,0
bedrohen,VERB,-0.3408,0
bedrohlich,ADJ,-0.4726,0
bedrängen,VERB,-0.0048,0
bedrücken,VERB,-0.3123,0
bedrückt,VERB,-0.0494,0
bedürftig,ADJ,-0.0048,0
beeinträchtigen,ADJ,-0.4979,0
beenden,VERB,-0.0603,0
befallen,VERB,-0.334,0
befangen,ADJ,-0.3253,0
befremdlich,ADJ,-0.0048,0
befürchten,VERB,-0.3602,0
begrenzen,VERB,-0.0048,0
begrenzt,ADJ,-0.0048,0
begriffsstutzig,ADJ,-0.0048,0
behindern,VERB,-0.7748,0
behämmert,ADJ,-0.0376,0
beklagen,VERB,-0.4967,0
beklagenswert,ADJ,-0.0048,0
bekloppt,ADJ,-0.0048,0
beknackt,ADJ,-0.0358,0
bekümmert,VERB,-0.4503,0
belanglos,ADJ,-0.3306,0
belasten,VERB,-0.5078,0
beleidigen,VERB,-0.6076,0
beleidigend,ADJ,-0.4636,0
beleidigt,VERB,-0.4848,0
belästigen,VERB,-0.0048,0
berauben,VERB,-0.0048,0
bergab,ADV,-0.0048,0
bescheuert,ADJ,-0.0048,0
beschissen,ADJ,-0.2947,0
beschneiden,VERB,-0.3293,0
beschruppt,ADJ,-0.0048,0
beschränken,VERB,-0.0048,0
beschränkt,ADJ,-0.0048,0
beschuldigen,VERB,-0.3264,0
beschweren,VERB,-0.0413,0
beschwerlich,ADJ,-0.0491,0
beschädigen,VERB,-0.335,0
beschäftigungslos,ADJ,-0.0048,0
beschämen,VERB,-0.0048,0
beseitigen,VERB,-0.0048,0
besorgniserregend,ADJ,-0.3281,0
besorgt,ADJ,-0.0482,0
bestechen,VERB,-0.0048,0
besteuern,VERB,-0.0048,0
bestrafen,VERB,-0.4811,0
bestürzt,VERB,-0.0048,0
betrunken,ADJ,-0.172,0
betrügen,VERB,-0.743,0
betrügerisch,ADJ,-0.3163,0
betäuben,VERB,-0.0048,0
beunruhigen,VERB,-0.3221,0
beunruhigend,ADJ,-0.3264,0
beunruhigt,VERB,-0.4795,0
bevormunden,VERB,-0.0048,0
bewegungslos,ADJ,-0.0048,0
beängstigend,ADJ,-0.0367,0
billig,ADJ,-0.2842,0
bitter,ADJ,-0.3394,0
bizarr,ADJ,-0.0486,0
blauäugig,ADJ,-0.0445,0
blind,ADJ,-0.1978,0
blockieren,VERB,-0.3459,0
blutig,ADJ,-0.0491,0
blöd,ADJ,-0.1593,0
blöde,ADJ,-0.3145,0
bombardieren,VERB,-0.0048,0
borniert,ADJ,-0.0048,0
boshaft,ADJ,-0.3187,0
brechen,VERB,-0.7991,0
brennen,VERB,-0.0048,0
brisant,ADJ,-0.0048,0
brutal,ADJ,-0.0048,0
brüchig,ADJ,-0.3331,0
bösartig,ADJ,-0.4715,0
böse,ADJ,-0.4183,0
chaotisch,ADJ,-0.0426,0
charakterschwach,ADJ,-0.0048,0
dahinschwinden,VERB,-0.0048,0
debil,ADJ,-0.306,0
defekt,ADJ,-0.346,0
defizitär,ADJ,-0.4535,0
deformieren,VERB,-0.0048,0
degradieren,VERB,-0.0048,0
deinstallieren,VERB,-0.0048,0
deinstalliert,ADJ,-0.0048,0
dekadent,ADJ,-0.1769,0
demütigen,VERB,-0.0048,0
denkfaul,ADJ,-0.0048,0
depressiv,ADJ,-0.4715,0
desinteressiert,ADJ,-0.0048,0
desolat,ADJ,-0.0048,0
destruktiv,ADJ,-0.1936,0
dezimieren,VERB,-0.0048,0
diffamieren,VERB,-0.0048,0
diffizil,ADJ,-0.0048,0
diffus,ADJ,-0.331,0
diktatorisch,ADJ,-0.0048,0
dilettantisch,ADJ,-0.0048,0
diskreditieren,VERB,-0.323,0
distanziert,ADJ,-0.0048,0
disziplinlos,ADJ,-0.0048,0
dominieren,VERB,-0.0048,0
doof,ADJ,-0.1562,0
dramatisch,ADJ,-0.3656,0
drastisch,ADJ,-0.351,0
dreckig,ADJ,-0.016,0
dreist,ADJ,-0.4457,0
driften,VERB,-0.0048,0
drohen,VERB,-0.3503,0
drosseln,VERB,-0.0048,0
drängelnd,ADJ,-0.0048,0
drängen,VERB,-0.3516,0
dumm,ADJ,-0.5901,0
dunkel,ADJ,-0.0214,0
durchfallen,VERB,-0.1801,0
dusselig,ADJ,-0.0409,0
dämlich,ADJ,-0.048,0
dämpfen,VERB,-0.0411,0
dürr,ADJ,-0.0048,0
düster,ADJ,-0.0187,0
egoistisch,ADJ,-0.3254,0
ehebrechen,VERB,-0.3128,0
eigenartig,ADJ,-0.0048,0
einbehalten,VERB,-0.0048,0
einbrechen,VERB,-0.0048,0
einfältig,ADJ,-0.1858,0
eingehen,VERB,-0.0048,0
eingeschränkt,ADJ,-0.0048,0
einsam,ADJ,-0.1634,0
einschlagen,VERB,-0.0048,0
einschrumpfen,VERB,-0.0048,0
einschränken,VERB,-0.3327,0
einschüchtern,VERB,-0.0048,0
einschüchternd,ADJ,-0.0048,0
einsinken,VERB,-0.0366,0
einstellen,VERB,-0.0048,0
einstürzen,VERB,-0.0048,0
eintönig,ADJ,-0.0378,0
ekelerregend,ADJ,-0.0413,0
ekelig,ADJ,-0.0048,0
eklatant,ADJ,-0.0048,0
elend,ADJ,-0.0519,0
elendig,ADJ,-0.0048,0
empören,VERB,-0.0048,0
energielos,ADJ,-0.3037,0
engstirnig,ADJ,-0.3199,0
entbehrungsreich,ADJ,-0.0048,0
entbinden,VERB,-0.0048,0
entfremden,VERB,-0.0048,0
entführen,VERB,-0.0048,0
entgleiten,VERB,-0.0048,0
enthaupten,VERB,-0.0048,0
entkräften,VERB,-0.0048,0
entlassen,VERB,-0.0048,0
entmutigen,VERB,-0.0048,0
entnervt,ADJ,-0.0048,0
entrüsten,VERB,-0.0048,0
entschwinden,VERB,-0.1827,0
entsetzlich,ADJ,-0.477,0
enttäuschen,VERB,-0.0586,0
enttäuschend,ADJ,-0.0425,0
enttäuscht,VERB,-0.3129,0
entwürdigend,ADJ,-0.3132,0
entziehen,VERB,-0.0048,0
erbittert,VERB,-0.0048,0
erbost,ADJ,-0.3293,0
erbrechen,VERB,-0.3308,0
erbärmlich,ADJ,-0.4796,0
erdrückend,ADJ,-0.0048,0
ergaunern,VERB,-0.0048,0
ergebnislos,ADJ,-0.0048,0
erleiden,VERB,-0.3494,0
erliegen,VERB,-0.3296,0
ermahnen,VERB,-0.0048,0
ermorden,VERB,-0.3292,0
ermüden,VERB,-0.0048,0
erniedrigen,VERB,-0.0048,0
ernüchternd,ADJ,-0.0048,0
erpressen,VERB,-0.0048,0
erschießen,VERB,-0.3317,0
erschlaffen,VERB,-0.0048,0
erschlagen,VERB,-0.3442,0
erschrecken,VERB,-0.1812,0
erschreckend,ADJ,-0.0544,0
erschweren,VERB,-0.4891,0
erschöpfen,VERB,-0.0048,0
erschöpft,VERB,-0.0377,0
erschüttern,VERB,-0.0048,0
erschütternd,ADJ,-0.0472,0
erschüttert,ADJ,-0.0048,0
erstechen,VERB,-0.3078,0
ersticken,VERB,-0.3291,0
ertrinken,VERB,-0.0048,0
erwürgen,VERB,-0.0048,0
erzürnt,VERB,-0.3221,0
existenzbedrohend,ADJ,-0.0048,0
explodieren,VERB,-0.0048,0
fad,ADJ,-0.0048,0
fadenscheinig,ADJ,-0.0048,0
fahrlässig,ADJ,-0.3487,0
fallen,VERB,-0.2153,0
falsch,ADJ,-0.7618,0
farblos,ADJ,-0.0048,0
faschistisch,ADJ,-0.4477,0
fatal,ADJ,-0.345,0
faul,ADJ,-0.035,0
fehlen,VERB,-0.5365,0
fehleranfällig,ADJ,-0.0048,0
fehlerhaft,ADJ,-0.3581,0
feige,ADJ,-0.4649,0
feindlich,ADJ,-0.4723,0
feindselig,ADJ,-0.4579,0
fesseln,VERB,-0.0048,0
feuern,VERB,-0.0048,0
fies,ADJ,-0.305,0
finster,ADJ,-0.0515,0
flach,ADJ,-0.0048,0
flau,ADJ,-0.0048,0
flüchtend,ADJ,-0.0048,0
flüchtig,ADJ,-0.0048,0
folgenschwer,ADJ,-0.0048,0
folgewidrig,ADJ,-0.0048,0
fragil,ADJ,-0.0422,0
fraglich,ADJ,-0.0576,0
fragwürdig,ADJ,-0.4858,0
frech,ADJ,-0.0048,0
fremd,ADJ,-0.4939,0
fremdartig,ADJ,-0.0419,0
freudlos,ADJ,-0.0048,0
frivol,ADJ,-0.0412,0
fruchtlos,ADJ,-0.0048,0
frustrieren,VERB,-0.0372,0
frustrierend,ADJ,-0.0048,0
frustriert,ADJ,-0.3244,0
fuchsteufelswild,ADJ,-0.0048,0
furchtbar,ADJ,-0.3042,0
furchterregend,ADJ,-0.1778,0
fälschen,VERB,-0.0048,0
fürchten,VERB,-0.3545,0
fürchterlich,ADJ,-0.3363,0
gallig,ADJ,-0.3005,0
gammelig,ADJ,-0.0344,0
gammeln,VERB,-0.0411,0
gammlig,ADJ,-0.0048,0
garstig,ADJ,-0.0425,0
geblitzt,ADJ,-0.0435,0
gebrechlich,ADJ,-0.0048,0
gedankenlos,ADJ,-0.0048,0
gedrängt,ADJ,-0.0048,0
gefährden,VERB,-0.5006,0
gefährlich,ADJ,-0.6366,0
gehandicapt,ADJ,-0.0048,0
gehässig,ADJ,-0.1821,0
geisteskrank,ADJ,-0.0048,0
geistlos,ADJ,-0.0048,0
gekränkt,ADJ,-0.453,0
gelähmt,ADJ,-0.3308,0
gemein,ADJ,-0.7203,0
genervt,ADJ,-0.0237,0
gering,ADJ,-0.6621,0
geringwertig,ADJ,-0.0048,0
geschmacklos,ADJ,-0.3212,0
gestresst,ADJ,-0.3128,0
gewaltsam,ADJ,-0.0048,0
gewalttätig,ADJ,-0.3409,0
geärgert,ADJ,-0.1846,0
giftig,ADJ,-0.3378,0
glanzlos,ADJ,-0.3133,0
gleichgültig,ADJ,-0.3436,0
glücklos,ADJ,-0.3147,0
gnadenlos,ADJ,-0.6033,0
grau,ADJ,-0.336,0
grauen,VERB,-0.0048,0
grauenhaft,ADJ,-0.184,0
grauenvoll,ADJ,-0.3238,0
grausam,ADJ,-0.625,0
grausig,ADJ,-0.1777,0
grenzdebil,ADJ,-0.0048,0
grimmig,ADJ,-0.3295,0
grob,ADJ,-0.3495,0
groggy,ADJ,-0.0048,0
grotesk,ADJ,-0.3318,0
grottenschlecht,ADJ,-0.3089,0
grottenübel,ADJ,-0.0048,0
gruselig,ADJ,-0.0048,0
grässlich,ADJ,-0.0395,0
gräßlich,ADJ,-0.4529,0
haarig,ADJ,-0.0351,0
haarsträubend,ADJ,-0.4637,0
habgierig,ADJ,-0.3059,0
halbfertig,ADJ,-0.0048,0
happig,ADJ,-0.0256,0
harsch,ADJ,-0.0048,0
hart,ADJ,-0.1483,0
hartnäckig,ADJ,-0.1956,0
hassen,VERB,-0.054,0
heftig,ADJ,-0.1819,0
heikel,ADJ,-0.0048,0
heillos,ADJ,-0.0048,0
heimsuchen,VERB,-0.3228,0
heimtückisch,ADJ,-0.3241,0
heimzahlen,VERB,-0.0371,0
hektisch,ADJ,-0.0396,0
hemmen,VERB,-0.1953,0
herabsetzen,VERB,-0.3199,0
herausfordern,VERB,-0.0048,0
herrisch,ADJ,-0.0426,0
herunter,ADV,-0.0048,0
heruntermachen,VERB,-0.0048,0
herzlos,ADJ,-0.3157,0
heucheln,VERB,-0.0048,0
heuchlerisch,ADJ,-0.4544,0
hilflos,ADJ,-0.4827,0
hinfällig,ADJ,-0.3336,0
hinterlistig,ADJ,-0.3187,0
hochtrabend,ADJ,-0.3086,0
hoffnungslos,ADJ,-0.3412,0
hungern,VERB,-0.0565,0
hungrig,ADJ,-0.0048,0
hysterisch,ADJ,-0.0465,0
hämisch,ADJ,-0.3198,0
hässlich,ADJ,-0.4387,0
häßlich,ADJ,-0.4387,0
höhnisch,ADJ,-0.0525,0
idiotisch,ADJ,-0.0048,0
illegal,ADJ,-0.3479,0
illoyal,ADJ,-0.0048,0
immobil,ADJ,-0.0048,0
ineffizient,ADJ,-0.4602,0
infiltrieren,VERB,-0.0048,0
inkompetent,ADJ,-0.5935,0
inkonsequent,ADJ,-0.1844,0
inkonsistent,ADJ,-0.0048,0
inkorrekt,ADJ,-0.3167,0
instabil,ADJ,-0.3352,0
intervenieren,VERB,-0.0048,0
intolerant,ADJ,-0.3215,0
irrational,ADJ,-0.3277,0
irre,ADJ,-0.0048,0
irrsinnig,ADJ,-0.0048,0
isolieren,VERB,-0.0388,0
jammern,VERB,-0.0504,0
jähzornig,ADJ,-0.3089,0
kacken,VERB,-0.171,0
kahl,ADJ,-0.0472,0
kalt,ADJ,-0.012,0
kaltherzig,ADJ,-0.0048,0
kapitulieren,VERB,-0.0048,0
kaputt,ADJ,-0.1513,0
katastrophal,ADJ,-0.4917,0
keimig,ADJ,-0.0048,0
kentern,VERB,-0.0048,0
kippen,VERB,-0.1814,0
klagen,VERB,-0.3565,0
klein,ADJ,-0.2715,0
klobig,ADJ,-0.0373,0
knapp,ADJ,-0.2036,0
knurrig,ADJ,-0.0048,0
kollabieren,VERB,-0.0048,0
kollidieren,VERB,-0.0048,0
kompliziert,ADJ,-0.0384,0
konfrontieren,VERB,-0.0048,0
konkurrieren,VERB,-0.0048,0
kontraproduktiv,ADJ,-0.6272,0
kontrovers,ADJ,-0.3395,0
korrupt,ADJ,-0.4615,0
kostenintensiv,ADJ,-0.0048,0
kostspielig,ADJ,-0.0048,0
krachen,VERB,-0.0048,0
kraftlos,ADJ,-0.3338,0
krank,ADJ,-0.4694,0
kranken,VERB,-0.0048,0
krass,ADJ,-0.1603,0
kriechen,VERB,-0.0048,0
kriegerisch,ADJ,-0.0048,0
kriminell,ADJ,-0.4692,0
kritisch,ADJ,-0.203,0
kritisieren,VERB,-0.3466,0
krude,ADJ,-0.0048,0
krumm,ADJ,-0.0426,0
kränkeln,VERB,-0.0048,0
kränken,VERB,-0.0048,0
kränklich,ADJ,-0.3172,0
kurz,ADJ,-0.0048,0
kurzsichtig,ADJ,-0.4714,0
kämpfen,VERB,-0.3467,0
kümmerlich,ADJ,-0.3208,0
kündigen,VERB,-0.4947,0
kürzen,VERB,-0.3439,0
labil,ADJ,-0.326,0
laienhaft,ADJ,-0.3169,0
lakonisch,ADJ,-0.0048,0
langatmig,ADJ,-0.0048,0
langsam,ADJ,-0.0167,0
langweilen,VERB,-0.0512,0
langweilig,ADJ,-0.0228,0
lasch,ADJ,-0.0048,0
launisch,ADJ,-0.0409,0
lebensfeindlich,ADJ,-0.0048,0
lebensgefährlich,ADJ,-0.0048,0
leblos,ADJ,-0.049,0
leer,ADJ,-0.025,0
leichtgläubig,ADJ,-0.0048,0
leichtsinnig,ADJ,-0.0048,0
leiden,VERB,-0.1596,0
leider,ADJ,-0.4787,0
leistungsunfähig,ADJ,-0.0048,0
leugnen,VERB,-0.4862,0
lieblos,ADJ,-0.4697,0
liquidieren,VERB,-0.0048,0
loswerden,VERB,-0.0048,0
lächerlich,ADJ,-0.6435,0
lädiert,VERB,-0.0366,0
lähmen,VERB,-0.0048,0
läppisch,ADJ,-0.0048,0
lästig,ADJ,-0.1751,0
löschen,VERB,-0.3654,0
lückenhaft,ADJ,-0.4805,0
machtlos,ADJ,-0.3351,0
mager,ADJ,-0.0048,0
magern,VERB,-0.0048,0
makelhaft,ADJ,-0.0048,0
mangelbehaftet,ADJ,-0.0048,0
mangelhaft,ADJ,-0.3395,0
mangeln,VERB,-0.0048,0
manipulieren,VERB,-0.0048,0
matt,ADJ,-0.0048,0
mau,ADJ,-0.1914,0
maßlos,ADJ,-0.1965,0
meckern,VERB,-0.031,0
meiden,VERB,-0.332,0
melancholisch,ADJ,-0.0048,0
melodramatisch,ADJ,-0.0048,0
menschenunwürdig,ADJ,-0.3144,0
merkwürdig,ADJ,-0.0431,0
mies,ADJ,-0.0048,0
miesepetrig,ADJ,-0.0048,0
mindern,VERB,-0.057,0
minderwertig,ADJ,-0.613,0
miserabel,ADJ,-0.2004,0
missachten,VERB,-0.0048,0
mißachten,VERB,-0.0048,0
missbrauchen,VERB,-0.0048,0
mißbrauchen,VERB,-0.0048,0
missfallen,VERB,-0.0048,0
mißfallen,VERB,-0.0048,0
missgelaunt,ADJ,-0.297,0
missglücken,VERB,-0.0048,0
mißglücken,VERB,-0.0048,0
misslingen,VERB,-0.0048,0
mißlingen,VERB,-0.0048,0
missmutig,ADJ,-0.3166,0
mißmutig,ADJ,-0.3166,0
missraten,ADJ,-0.0048,0
misstrauisch,ADJ,-0.3333,0
missverstehen,VERB,-0.3202,0
misten,VERB,-0.1723,0
mittellos,ADJ,-0.0048,0
mittelmäßig,ADJ,-0.1871,0
monoton,ADJ,-0.0533,0
morbid,ADJ,-0.0048,0
morden,VERB,-0.0048,0
murren,VERB,-0.0496,0
mutlos,ADJ,-0.0048,0
mörderisch,ADJ,-0.0384,0
müde,ADJ,-0.0048,0
mühsam,ADJ,-0.3336,0
mürrisch,ADJ,-0.4658,0
nachlassen,VERB,-0.0048,0
nachlässig,ADJ,-0.3307,0
nachteilig,ADJ,-0.3357,0
naiv,ADJ,-0.0675,0
negativ,ADJ,-0.4949,0
neidisch,ADJ,-0.0048,0
nerven,VERB,-0.1374,0
nervenaufreibend,ADJ,-0.0376,0
nervig,ADJ,-0.0048,0
nervös,ADJ,-0.0042,0
neutralisieren,VERB,-0.1892,0
niedergeschlagen,ADJ,-0.4708,0
niedergleitend,ADJ,-0.0048,0
niederschlagen,VERB,-0.1871,0
niederschmetternd,ADJ,-0.0436,0
niederträchtig,ADJ,-0.45,0
niedrig,ADJ,-0.3623,0
nutzlos,ADJ,-0.485,0
närrisch,ADJ,-0.0443,0
nörgeln,VERB,-0.1789,0
nötigen,VERB,-0.0048,0
oberflächlich,ADJ,-0.1794,0
ominös,ADJ,-0.0048,0
ordnungswidrig,ADJ,-0.171,0
panisch,ADJ,-0.0048,0
peinlich,ADJ,-0.0048,0
pessimistisch,ADJ,-0.3359,0
pflichtwidrig,ADJ,-0.0048,0
pikiert,ADJ,-0.0048,0
planlos,ADJ,-0.1869,0
prekär,ADJ,-0.3272,0
primitiv,ADJ,-0.7475,0
problematisch,ADJ,-0.3524,0
profan,ADJ,-0.0048,0
protestieren,VERB,-0.0048,0
provisorisch,ADJ,-0.0048,0
provozieren,VERB,-0.3369,0
prügeln,VERB,-0.0507,0
qualvoll,ADJ,-0.0048,0
quälen,VERB,-0.1929,0
rabiat,ADJ,-0.0402,0
radikal,ADJ,-0.487,0
rammen,VERB,-0.0048,0
ramponieren,VERB,-0.0048,0
rasend,ADJ,-0.0048,0
rauh,ADJ,-0.0286,0
rausgeschmissen,ADJ,-0.1863,0
rebellisch,ADJ,-0.1706,0
rechthaberisch,ADJ,-0.0048,0
rechtswidrig,ADJ,-0.3406,0
reduzieren,VERB,-0.0048,0
renitent,ADJ,-0.0048,0
repetiv,ADJ,-0.0048,0
riskant,ADJ,-0.0482,0
riskieren,VERB,-0.3328,0
rosten,VERB,-0.0048,0
ruchlos,ADJ,-0.037,0
ruckeln,VERB,-0.0387,0
ruinös,ADJ,-0.0048,0
ruppig,ADJ,-0.0048,0
rutschen,VERB,-0.0048,0
rächen,VERB,-0.3489,0
rückläufig,ADJ,-0.0544,0
rücksichtslos,ADJ,-0.4754,0
rückständig,ADJ,-0.0048,0
rückwärts,ADV,-0.3496,0
rüde,ADJ,-0.0048,0
sabotieren,VERB,-0.0048,0
sauer,ADJ,-0.0048,0
schade,ADJ,-0.0048,0
schadhaft,ADJ,-0.0048,0
schal,ADJ,-0.0048,0
schamlos,ADJ,-0.3332,0
schauerlich,ADJ,-0.0048,0
schaurig,ADJ,-0.0048,0
scheiden,VERB,-0.0557,0
scheiss,ADJ,-0.1838,0
scheisse,ADJ,-0.0226,0
scheiß,ADJ,-0.3381,0
scheiße,ADJ,-0.2945,0
schelten,VERB,-0.3143,0
scheusslich,ADJ,-0.0048,0
scheußlich,ADJ,-0.1834,0
schimmelig,ADJ,-0.304,0
schimmlig,ADJ,-0.304,0
schimpfend,ADJ,-0.0048,0
schlaff,ADJ,-0.0472,0
schlagen,VERB,-0.0306,0
schlapp,ADJ,-0.0048,0
schlecht,ADJ,-0.7706,0
schleppend,ADJ,-0.0048,0
schlicht,ADJ,-0.623,0
schließen,VERB,-0.211,0
schlimm,ADJ,-0.1705,0
schlimmer,ADJ,-0.6494,0
schlotterig,ADJ,-0.0048,0
schlottern,VERB,-0.0048,0
schmerzen,VERB,-0.3251,0
schmerzerfüllt,ADJ,-0.0048,0
schmerzhaft,ADJ,-0.3182,0
schmerzlich,ADJ,-0.0516,0
schmerzvoll,ADJ,-0.0428,0
schmuggeln,VERB,-0.0048,0
schmutzig,ADJ,-0.2984,0
schocken,VERB,-0.0396,0
schockierend,ADJ,-0.1933,0
schonungslos,ADJ,-0.461,0
schrecklich,ADJ,-0.0242,0
schrumpfen,VERB,-0.0048,0
schubsen,VERB,-0.1756,0
schuftig,ADJ,-0.0048,0
schulden,VERB,-0.0048,0
schuldhaft,ADJ,-0.3346,0
schuldig,ADJ,-0.7968,0
schwach,ADJ,-0.9206,0
schwer,ADJ,-0.0048,0
schwerfällig,ADJ,-0.0048,0
schwerwiegend,ADJ,-0.0048,0
schwierig,ADJ,-0.0245,0
schwinden,VERB,-0.0048,0
schwindlig,ADJ,-0.0512,0
schwächen,VERB,-0.3372,0
schwächlich,ADJ,-0.3167,0
schäbig,ADJ,-0.0421,0
schädigend,ADJ,-0.1779,0
schädigen,VERB,-0.3284,0
schädlich,ADJ,-0.9269,0
schämen,VERB,-0.893,0
seicht,ADJ,-0.1742,0
seltsam,ADJ,-0.0048,0
senken,VERB,-0.0596,0
sinken,VERB,-0.2064,0
sinnlos,ADJ,-0.6331,0
skandalös,ADJ,-0.0048,0
skeptisch,ADJ,-0.1985,0
skrupellos,ADJ,-0.1814,0
sorgen,VERB,-0.0048,0
sorgenschwer,ADJ,-0.0048,0
sprengen,VERB,-0.0048,0
spröde,ADJ,-0.038,0
stagnieren,VERB,-0.0048,0
starr,ADJ,-0.0048,0
statisch,ADJ,-0.0048,0
stehlen,VERB,-0.4944,0
stilllegen,VERB,-0.0048,0
stillstehen,VERB,-0.0048,0
stinken,VERB,-0.1634,0
stocken,VERB,-0.0048,0
stornieren,VERB,-0.0048,0
stottern,VERB,-0.0435,0
stoßen,VERB,-0.3563,0
strafbar,ADJ,-0.3468,0
streiken,VERB,-0.044,0
streiten,VERB,-0.0302,0
streng,ADJ,-0.3571,0
strittig,ADJ,-0.3249,0
stumpfsinnig,ADJ,-0.0048,0
stupide,ADJ,-0.0048,0
stur,ADJ,-0.1837,0
stören,VERB,-0.333,0
stümperhaft,ADJ,-0.0048,0
stürmisch,ADJ,-0.0048,0
stürzen,VERB,-0.1975,0
suboptimal,ADJ,-0.0048,0
tadeln,VERB,-0.3234,0
tadelnswert,ADJ,-0.0048,0
tatenlos,ADJ,-0.0048,0
terrorisieren,VERB,-0.0048,0
teuer,ADJ,-0.2716,0
teuflisch,ADJ,-0.1677,0
tot,ADJ,-0.1683,0
totalitär,ADJ,-0.0048,0
tragisch,ADJ,-0.1847,0
trauern,VERB,-0.1945,0
traumatisch,ADJ,-0.0048,0
traumatisieren,VERB,-0.0048,0
traurig,ADJ,-0.1266,0
trennen,VERB,-0.5033,0
trist,ADJ,-0.0424,0
trostlos,ADJ,-0.0467,0
trottelig,ADJ,-0.0048,0
trotten,VERB,-0.0048,0
trotzen,VERB,-0.0048,0
träge,ADJ,-0.3272,0
trüb,ADJ,-0.0048,0
trügerisch,ADJ,-0.1874,0
turbulent,ADJ,-0.0048,0
tyrannisch,ADJ,-0.0048,0
täuschen,VERB,-0.6192,0
tödlich,ADJ,-0.3487,0
töricht,ADJ,-0.471,0
töten,VERB,-0.5203,0
umgetauscht,ADJ,-0.0048,0
umstritten,ADJ,-0.0048,0
umständlich,ADJ,-0.3487,0
umtauschen,VERB,-0.0048,0
umweltschädlich,ADJ,-0.0048,0
unachtsam,ADJ,-0.4488,0
unangemessen,ADJ,-0.4883,0
unangenehm,ADJ,-0.4691,0
unanständig,ADJ,-0.0441,0
unattraktiv,ADJ,-0.4656,0
unaufgefordert,ADJ,-0.0048,0
unaufhörlich,ADJ,-0.0048,0
unaufrichtig,ADJ,-0.3091,0
unbarmherzig,ADJ,-0.3257,0
unbedacht,ADJ,-0.051,0
unbedeutend,ADJ,-0.6134,0
unbefriedigend,ADJ,-0.3343,0
unbefriedigt,ADJ,-0.319,0
unbefugt,ADJ,-0.0048,0
unbegründet,ADJ,-0.4923,0
unbeliebt,ADJ,-0.3266,0
unbequem,ADJ,-0.0237,0
unberechtigt,ADJ,-0.3393,0
unbestimmt,ADJ,-0.3322,0
unbewiesen,ADJ,-0.3113,0
unbotmäßig,ADJ,-0.0048,0
unbrauchbar,ADJ,-0.4727,0
undankbar,ADJ,-0.3156,0
undemokratisch,ADJ,-0.3259,0
undiplomatisch,ADJ,-0.0048,0
undiszipliniert,ADJ,-0.0048,0
undurchführbar,ADJ,-0.0048,0
undurchsichtig,ADJ,-0.3279,0
unehrlich,ADJ,-0.327,0
uneinig,ADJ,-0.0048,0
uneinsichtig,ADJ,-0.0048,0
unerbittlich,ADJ,-0.3318,0
unerfreulich,ADJ,-0.0453,0
unerhört,ADJ,-0.0048,0
unerklärlich,ADJ,-0.0048,0
unerlaubt,ADJ,-0.0048,0
unerquicklich,ADJ,-0.0048,0
unerträglich,ADJ,-0.3454,0
unerwartet,ADJ,-0.0349,0
unerwiesen,ADJ,-0.0048,0
unerwünscht,ADJ,-0.3413,0
unfair,ADJ,-0.8827,0
unfein,ADJ,-0.0048,0
unfreiwillig,ADJ,-0.3382,0
unfreundlich,ADJ,-0.3407,0
unfähig,ADJ,-0.4787,0
ungebeten,ADJ,-0.0048,0
ungebührlich,ADJ,-0.0048,0
ungedeckt,ADJ,-0.0048,0
ungeduldig,ADJ,-0.0405,0
ungeeignet,ADJ,-0.6394,0
ungeheuer,ADJ,-0.0048,0
ungeheuerlich,ADJ,-0.0048,0
ungehobelt,ADJ,-0.0048,0
ungehorsam,ADJ,-0.3176,0
ungeliebt,ADJ,-0.4532,0
ungemütlich,ADJ,-0.0313,0
ungenau,ADJ,-0.497,0
ungeordnet,ADJ,-0.0048,0
ungerecht,ADJ,-0.7844,0
ungerechtfertigt,ADJ,-0.4701,0
